id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
487,32,JAWA BARAT,3201,KABUPATEN BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,29793.0,ORANG,2015
488,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD,23953.0,ORANG,2015
489,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,39703.0,ORANG,2015
490,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA,128519.0,ORANG,2015
491,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,9886.0,ORANG,2015
492,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4405.0,ORANG,2015
493,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD,32947.0,ORANG,2015
494,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,29220.0,ORANG,2015
495,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA,30951.0,ORANG,2015
496,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4449.0,ORANG,2015
497,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8922.0,ORANG,2015
498,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD,29917.0,ORANG,2015
499,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,34726.0,ORANG,2015
500,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA,18142.0,ORANG,2015
501,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4867.0,ORANG,2015
502,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5422.0,ORANG,2015
503,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD,10886.0,ORANG,2015
504,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,26205.0,ORANG,2015
505,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA,12852.0,ORANG,2015
506,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5003.0,ORANG,2015
507,32,JAWA BARAT,3205,KABUPATEN GARUT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1088.0,ORANG,2015
508,32,JAWA BARAT,3205,KABUPATEN GARUT,SD,8805.0,ORANG,2015
509,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,25743.0,ORANG,2015
510,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA,24586.0,ORANG,2015
511,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5539.0,ORANG,2015
512,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,470.0,ORANG,2015
513,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD,17780.0,ORANG,2015
514,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,22029.0,ORANG,2015
515,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA,25697.0,ORANG,2015
516,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1399.0,ORANG,2015
517,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2015
518,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD,6984.0,ORANG,2015
519,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,6061.0,ORANG,2015
520,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA,19475.0,ORANG,2015
521,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4617.0,ORANG,2015
522,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3133.0,ORANG,2015
523,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD,9037.0,ORANG,2015
524,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,5540.0,ORANG,2015
525,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA,10903.0,ORANG,2015
526,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6677.0,ORANG,2015
527,32,JAWA BARAT,3209,KABUPATEN CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,16948.0,ORANG,2015
528,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD,14107.0,ORANG,2015
529,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,11577.0,ORANG,2015
530,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA,51681.0,ORANG,2015
531,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1246.0,ORANG,2015
532,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2015
533,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD,7086.0,ORANG,2015
534,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,10296.0,ORANG,2015
535,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA,6858.0,ORANG,2015
536,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2015
537,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2528.0,ORANG,2015
538,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD,5943.0,ORANG,2015
539,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,17619.0,ORANG,2015
540,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA,17086.0,ORANG,2015
541,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4416.0,ORANG,2015
542,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8026.0,ORANG,2015
543,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD,19449.0,ORANG,2015
544,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,9056.0,ORANG,2015
545,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA,25010.0,ORANG,2015
546,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1457.0,ORANG,2015
547,32,JAWA BARAT,3213,KABUPATEN SUBANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8248.0,ORANG,2015
548,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD,20954.0,ORANG,2015
549,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,15396.0,ORANG,2015
550,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA,24238.0,ORANG,2015
551,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1846.0,ORANG,2015
552,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1549.0,ORANG,2015
553,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD,7394.0,ORANG,2015
554,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,9332.0,ORANG,2015
555,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA,21598.0,ORANG,2015
556,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1426.0,ORANG,2015
557,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,7690.0,ORANG,2015
558,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD,23885.0,ORANG,2015
559,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,29355.0,ORANG,2015
560,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA,49145.0,ORANG,2015
561,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3618.0,ORANG,2015
562,32,JAWA BARAT,3216,KABUPATEN BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,11722.0,ORANG,2015
563,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD,15693.0,ORANG,2015
564,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,30496.0,ORANG,2015
565,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA,87600.0,ORANG,2015
566,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4348.0,ORANG,2015
567,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,707.0,ORANG,2015
568,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD,10966.0,ORANG,2015
569,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,18043.0,ORANG,2015
570,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA,27182.0,ORANG,2015
571,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5781.0,ORANG,2015
572,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,779.0,ORANG,2015
573,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD,1020.0,ORANG,2015
574,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,2076.0,ORANG,2015
575,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA,4786.0,ORANG,2015
576,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1053.0,ORANG,2015
577,32,JAWA BARAT,3271,KOTA BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2155.0,ORANG,2015
578,32,JAWA BARAT,3271,KOTA BOGOR,SD,8878.0,ORANG,2015
579,32,JAWA BARAT,3271,KOTA BOGOR,SMP,8207.0,ORANG,2015
580,32,JAWA BARAT,3271,KOTA BOGOR,SMA,25324.0,ORANG,2015
581,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5378.0,ORANG,2015
582,32,JAWA BARAT,3272,KOTA SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2015
583,32,JAWA BARAT,3272,KOTA SUKABUMI,SD,2682.0,ORANG,2015
584,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2563.0,ORANG,2015
585,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA,7099.0,ORANG,2015
586,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,975.0,ORANG,2015
587,32,JAWA BARAT,3273,KOTA BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2536.0,ORANG,2015
588,32,JAWA BARAT,3273,KOTA BANDUNG,SD,8987.0,ORANG,2015
589,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,19513.0,ORANG,2015
590,32,JAWA BARAT,3273,KOTA BANDUNG,SMA,49878.0,ORANG,2015
591,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,26618.0,ORANG,2015
592,32,JAWA BARAT,3274,KOTA CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2768.0,ORANG,2015
593,32,JAWA BARAT,3274,KOTA CIREBON,SD,2167.0,ORANG,2015
594,32,JAWA BARAT,3274,KOTA CIREBON,SMP,2534.0,ORANG,2015
595,32,JAWA BARAT,3274,KOTA CIREBON,SMA,7301.0,ORANG,2015
596,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1355.0,ORANG,2015
597,32,JAWA BARAT,3275,KOTA BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2915.0,ORANG,2015
598,32,JAWA BARAT,3275,KOTA BEKASI,SD,4410.0,ORANG,2015
599,32,JAWA BARAT,3275,KOTA BEKASI,SMP,12705.0,ORANG,2015
600,32,JAWA BARAT,3275,KOTA BEKASI,SMA,81859.0,ORANG,2015
601,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,9847.0,ORANG,2015
602,32,JAWA BARAT,3276,KOTA DEPOK,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2015
603,32,JAWA BARAT,3276,KOTA DEPOK,SD,4052.0,ORANG,2015
604,32,JAWA BARAT,3276,KOTA DEPOK,SMP,8499.0,ORANG,2015
605,32,JAWA BARAT,3276,KOTA DEPOK,SMA,46198.0,ORANG,2015
606,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,13772.0,ORANG,2015
607,32,JAWA BARAT,3277,KOTA CIMAHI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,973.0,ORANG,2015
608,32,JAWA BARAT,3277,KOTA CIMAHI,SD,2922.0,ORANG,2015
609,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,2511.0,ORANG,2015
610,32,JAWA BARAT,3277,KOTA CIMAHI,SMA,13952.0,ORANG,2015
611,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5076.0,ORANG,2015
612,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,522.0,ORANG,2015
613,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD,2163.0,ORANG,2015
614,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3886.0,ORANG,2015
615,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA,5025.0,ORANG,2015
616,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5811.0,ORANG,2015
617,32,JAWA BARAT,3279,KOTA BANJAR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,526.0,ORANG,2015
618,32,JAWA BARAT,3279,KOTA BANJAR,SD,739.0,ORANG,2015
619,32,JAWA BARAT,3279,KOTA BANJAR,SMP,2377.0,ORANG,2015
620,32,JAWA BARAT,3279,KOTA BANJAR,SMA,1616.0,ORANG,2015
621,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,954.0,ORANG,2015
622,32,JAWA BARAT,3201,KABUPATEN BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,13890.0,ORANG,2017
623,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD,34129.0,ORANG,2017
624,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,43728.0,ORANG,2017
625,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA,136428.0,ORANG,2017
626,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,20193.0,ORANG,2017
627,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,7282.0,ORANG,2017
628,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD,21197.0,ORANG,2017
629,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,30464.0,ORANG,2017
630,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA,23682.0,ORANG,2017
631,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3389.0,ORANG,2017
632,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2017
633,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD,28135.0,ORANG,2017
634,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,27977.0,ORANG,2017
635,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA,36965.0,ORANG,2017
636,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2023.0,ORANG,2017
637,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2017
638,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD,3906.0,ORANG,2017
639,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,11456.0,ORANG,2017
640,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA,42793.0,ORANG,2017
641,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6518.0,ORANG,2017
642,32,JAWA BARAT,3205,KABUPATEN GARUT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2017
643,32,JAWA BARAT,3205,KABUPATEN GARUT,SD,8844.0,ORANG,2017
644,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,23860.0,ORANG,2017
645,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA,49423.0,ORANG,2017
646,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6984.0,ORANG,2017
647,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1413.0,ORANG,2017
648,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD,10802.0,ORANG,2017
649,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,25885.0,ORANG,2017
650,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA,13696.0,ORANG,2017
651,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2104.0,ORANG,2017
652,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2017
653,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD,8283.0,ORANG,2017
654,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,10833.0,ORANG,2017
655,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA,13693.0,ORANG,2017
656,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2017
657,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2687.0,ORANG,2017
658,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD,5782.0,ORANG,2017
659,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,9197.0,ORANG,2017
660,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA,16287.0,ORANG,2017
661,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2750.0,ORANG,2017
662,32,JAWA BARAT,3209,KABUPATEN CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,12453.0,ORANG,2017
663,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD,17648.0,ORANG,2017
664,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,16503.0,ORANG,2017
665,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA,42051.0,ORANG,2017
666,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5007.0,ORANG,2017
667,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1315.0,ORANG,2017
668,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD,9109.0,ORANG,2017
669,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,9317.0,ORANG,2017
670,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA,10372.0,ORANG,2017
671,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2017
672,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2399.0,ORANG,2017
673,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD,5300.0,ORANG,2017
674,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,10013.0,ORANG,2017
675,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA,20024.0,ORANG,2017
676,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1242.0,ORANG,2017
677,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,6447.0,ORANG,2017
678,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD,23045.0,ORANG,2017
679,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,16883.0,ORANG,2017
680,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA,23344.0,ORANG,2017
681,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,792.0,ORANG,2017
682,32,JAWA BARAT,3213,KABUPATEN SUBANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,6811.0,ORANG,2017
683,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD,14921.0,ORANG,2017
684,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,17385.0,ORANG,2017
685,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA,26870.0,ORANG,2017
686,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3371.0,ORANG,2017
687,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3325.0,ORANG,2017
688,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD,6933.0,ORANG,2017
689,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,9065.0,ORANG,2017
690,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA,19600.0,ORANG,2017
691,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,447.0,ORANG,2017
692,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,7430.0,ORANG,2017
693,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD,7026.0,ORANG,2017
694,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,31094.0,ORANG,2017
695,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA,57059.0,ORANG,2017
696,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4108.0,ORANG,2017
697,32,JAWA BARAT,3216,KABUPATEN BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5786.0,ORANG,2017
698,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD,22535.0,ORANG,2017
699,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,32412.0,ORANG,2017
700,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA,104268.0,ORANG,2017
701,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7411.0,ORANG,2017
702,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,7972.0,ORANG,2017
703,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD,15316.0,ORANG,2017
704,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,10663.0,ORANG,2017
705,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA,29213.0,ORANG,2017
706,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5946.0,ORANG,2017
707,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,375.0,ORANG,2017
708,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD,1312.0,ORANG,2017
709,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,2050.0,ORANG,2017
710,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA,3541.0,ORANG,2017
711,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,863.0,ORANG,2017
712,32,JAWA BARAT,3271,KOTA BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5872.0,ORANG,2017
713,32,JAWA BARAT,3271,KOTA BOGOR,SD,6134.0,ORANG,2017
714,32,JAWA BARAT,3271,KOTA BOGOR,SMP,7007.0,ORANG,2017
715,32,JAWA BARAT,3271,KOTA BOGOR,SMA,22819.0,ORANG,2017
716,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5606.0,ORANG,2017
717,32,JAWA BARAT,3272,KOTA SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,254.0,ORANG,2017
718,32,JAWA BARAT,3272,KOTA SUKABUMI,SD,811.0,ORANG,2017
719,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2893.0,ORANG,2017
720,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA,6701.0,ORANG,2017
721,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,717.0,ORANG,2017
